Order ID,Order Date,Product Name,Sub-Category,Region,Sales,Profit,Discount,Quantity,Year,Month,YearMonth
US-2017-124303,2017-07-06,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,East,2.946,-2.2586,0.7,2,2017,7,2017-07
US-2017-124303,2017-07-06,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,East,16.056,5.8203,0.2,3,2017,7,2017-07
CA-2017-105074,2017-06-24,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,East,21.744,6.795,0.2,3,2017,6,2017-06
CA-2014-133690,2014-08-03,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,West,218.75,-161.875,0.5,2,2014,8,2014-08
CA-2014-133690,2014-08-03,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Appliances,West,2.6,0.2925,0.2,1,2014,8,2014-08
US-2017-116701,2017-12-17,Eureka Sanitaire  Commercial Upright,Appliances,Central,66.284,-178.9668,0.8,2,2017,12,2017-12
CA-2017-126382,2017-06-03,"Eldon 200 Class Desk Accessories, Burgundy",Furnishings,South,35.168,9.6712,0.2,7,2017,6,2017-06
CA-2017-108329,2017-12-09,Nortel Business Series Terminal T7208 Digital phone,Phones,West,444.768,44.4768,0.2,4,2017,12,2017-12
CA-2017-135860,2017-12-01,"Tennsco Lockers, Gray",Storage,Central,83.92,5.8744,0.0,4,2017,12,2017-12
CA-2017-135860,2017-12-01,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Phones,Central,131.98,35.6346,0.0,2,2017,12,2017-12
CA-2017-135860,2017-12-01,"Avery Durable Slant Ring Binders, No Labels",Binders,Central,15.92,7.4824,0.0,4,2017,12,2017-12
CA-2017-135860,2017-12-01,"Advantus Push Pins, Aluminum Head",Fasteners,Central,52.29,16.2099,0.0,9,2017,12,2017-12
CA-2017-135860,2017-12-01,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Storage,Central,91.99,3.6796,0.0,1,2017,12,2017-12
CA-2015-101007,2015-02-09,Memorex Micro Travel Drive 8 GB,Accessories,Central,20.8,6.5,0.2,2,2015,2,2015-02
CA-2015-146262,2015-01-02,Avery 505,Labels,East,23.68,8.88,0.2,2,2015,1,2015-01
CA-2015-146262,2015-01-02,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Bookcases,East,452.45,-244.323,0.5,5,2015,1,2015-01
CA-2015-146262,2015-01-02,Speck Products Candyshell Flip Case,Phones,East,62.982,-14.6958,0.4,3,2015,1,2015-01
CA-2015-146262,2015-01-02,Cisco 9971 IP Video Phone Charcoal,Machines,East,1188.0,-950.4,0.7,9,2015,1,2015-01
CA-2015-146262,2015-01-02,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories,East,89.584,4.4792,0.2,2,2015,1,2015-01
CA-2016-130162,2016-10-28,"Personal Filing Tote with Lid, Black/Gray",Storage,West,93.06,26.0568,0.0,6,2016,10,2016-10
CA-2016-130162,2016-10-28,Adtran 1202752G1,Phones,West,302.376,22.6782,0.2,3,2016,10,2016-10
CA-2015-169397,2015-12-24,OIC Bulk Pack Metal Binder Clips,Fasteners,East,5.584,1.8148,0.2,2,2015,12,2015-12
CA-2015-169397,2015-12-24,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Paper,East,22.704,8.2302,0.2,6,2015,12,2015-12
CA-2015-169397,2015-12-24,Ibico Standard Transparent Covers,Binders,East,19.776,-13.8432,0.7,4,2015,12,2015-12
CA-2015-169397,2015-12-24,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furnishings,East,72.704,19.0848,0.2,4,2015,12,2015-12
CA-2015-169397,2015-12-24,Swingline SM12-08 MicroCut Jam Free Shredder,Machines,East,479.988,-383.9904,0.7,4,2015,12,2015-12
CA-2015-169397,2015-12-24,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,East,27.168,2.7168,0.2,2,2015,12,2015-12
CA-2015-163055,2015-08-09,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Art,Central,2.2,0.968,0.0,1,2015,8,2015-08
CA-2015-163055,2015-08-09,Bevis 36 x 72 Conference Tables,Tables,Central,622.45,136.939,0.0,5,2015,8,2015-08
CA-2015-163055,2015-08-09,Rogers Deluxe File Chest,Storage,Central,21.98,0.2198,0.0,1,2015,8,2015-08
US-2015-145436,2015-02-28,Global Low Back Tilter Chair,Chairs,South,161.568,-28.2744,0.2,2,2015,2,2015-02
US-2015-145436,2015-02-28,"Global Push Button Manager's Chair, Indigo",Chairs,South,389.696,43.8408,0.2,8,2015,2,2015-02
US-2014-156216,2014-09-13,GBC Instant Index System for Binding Systems,Binders,South,18.648,-12.432,0.7,7,2014,9,2014-09
US-2017-100930,2017-04-07,Bush Advantage Collection Round Conference Table,Tables,South,233.86,-102.048,0.45,2,2017,4,2017-04
US-2017-100930,2017-04-07,Bretford Rectangular Conference Table Tops,Tables,South,620.6145,-248.2458,0.45,3,2017,4,2017-04
US-2017-100930,2017-04-07,GBC Instant Index System for Binding Systems,Binders,South,5.328,-3.552,0.7,2,2017,4,2017-04
US-2017-100930,2017-04-07,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furnishings,South,258.072,0.0,0.2,3,2017,4,2017-04
US-2017-100930,2017-04-07,Logitech P710e Mobile Speakerphone,Accessories,South,617.976,-7.7247,0.2,3,2017,4,2017-04
CA-2017-160514,2017-11-12,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,West,10.56,4.752,0.0,2,2017,11,2017-11
CA-2016-157749,2016-06-04,Xerox 1957,Paper,Central,25.92,9.396,0.2,5,2016,6,2016-06
CA-2016-157749,2016-06-04,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furnishings,Central,419.68,-356.728,0.6,5,2016,6,2016-06
CA-2016-157749,2016-06-04,Staple-based wall hangings,Furnishings,Central,11.688,-4.6752,0.6,3,2016,6,2016-06
CA-2016-157749,2016-06-04,PureGear Roll-On Screen Protector,Phones,Central,31.984,11.1944,0.2,2,2016,6,2016-06
CA-2016-157749,2016-06-04,KI Conference Tables,Tables,Central,177.225,-120.513,0.5,5,2016,6,2016-06
CA-2016-157749,2016-06-04,Eldon 100 Class Desk Accessories,Furnishings,Central,4.044,-2.8308,0.6,3,2016,6,2016-06
CA-2016-157749,2016-06-04,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art,Central,7.408,1.2038,0.2,2,2016,6,2016-06
CA-2014-131926,2014-06-01,Global Deluxe High-Back Manager's Chair,Chairs,Central,2001.86,580.5394,0.0,7,2014,6,2014-06
CA-2014-131926,2014-06-01,Safco Steel Mobile File Cart,Storage,Central,166.72,41.68,0.0,2,2014,6,2014-06
CA-2014-131926,2014-06-01,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper,Central,47.88,23.94,0.0,6,2014,6,2014-06
CA-2014-131926,2014-06-01,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,Central,1503.25,496.0725,0.0,5,2014,6,2014-06
CA-2014-131926,2014-06-01,Xerox 205,Paper,Central,25.92,12.4416,0.0,4,2014,6,2014-06
CA-2016-154739,2016-12-10,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs,West,321.568,28.1372,0.2,2,2016,12,2016-12
CA-2016-145625,2016-09-11,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,West,7.61,3.5767,0.0,1,2016,9,2016-09
CA-2016-145625,2016-09-11,Logitech P710e Mobile Speakerphone,Accessories,West,3347.37,636.0003,0.0,13,2016,9,2016-09
CA-2016-146941,2016-12-10,"Fellowes Personal Hanging Folder Files, Navy",Storage,East,80.58,22.5624,0.0,6,2016,12,2016-12
CA-2016-146941,2016-12-10,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Envelopes,East,361.92,162.864,0.0,4,2016,12,2016-12
US-2015-159982,2015-11-28,Eldon 100 Class Desk Accessories,Furnishings,Central,12.132,-8.4924,0.6,9,2015,11,2015-11
US-2015-159982,2015-11-28,"Belkin 19"" Vented Equipment Shelf, Black",Storage,Central,82.368,-19.5624,0.2,2,2015,11,2015-11
US-2015-159982,2015-11-28,"Tenex Personal Project File with Scoop Front Design, Black",Storage,Central,53.92,4.044,0.2,5,2015,11,2015-11
US-2015-159982,2015-11-28,Logitech Mobile Speakerphone P710e - speaker phone,Phones,Central,647.904,56.6916,0.2,6,2015,11,2015-11
CA-2017-163139,2017-12-01,Sabrent 4-Port USB 2.0 Hub,Accessories,East,20.37,6.9258,0.0,3,2017,12,2017-12
CA-2017-163139,2017-12-01,Safco Industrial Shelving,Storage,East,221.55,6.6465,0.0,3,2017,12,2017-12
CA-2017-163139,2017-12-01,Acco 3-Hole Punch,Binders,East,17.52,6.132,0.2,5,2017,12,2017-12
US-2017-155299,2017-06-08,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Appliances,Central,1.624,-4.466,0.8,2,2017,6,2017-06
US-2014-106992,2014-09-19,Lexmark MX611dhe Monochrome Laser Printer,Machines,Central,3059.982,-509.997,0.4,3,2014,9,2014-09
US-2014-106992,2014-09-19,Xerox WorkCentre 6505DN Laser Multifunction Printer,Machines,Central,2519.958,-251.9958,0.4,7,2014,9,2014-09
CA-2016-125318,2016-06-06,Cisco Small Business SPA 502G VoIP phone,Phones,Central,328.224,28.7196,0.2,4,2016,6,2016-06
CA-2015-155040,2015-11-10,Microsoft Sculpt Comfort Mouse,Accessories,West,79.9,35.156,0.0,2,2015,11,2015-11
CA-2017-136826,2017-06-16,"Quartet Omega Colored Chalk, 12/Pack",Art,South,14.016,4.7304,0.2,3,2017,6,2017-06
CA-2016-111010,2016-01-22,Bagged Rubber Bands,Fasteners,East,7.56,0.3024,0.0,6,2016,1,2016-01
US-2017-145366,2017-12-09,Safco Commercial Shelving,Storage,East,37.208,-7.4416,0.2,1,2017,12,2017-12
US-2017-145366,2017-12-09,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,East,57.576,21.591,0.2,3,2017,12,2017-12
CA-2017-163979,2017-12-28,Adjustable Depth Letter/Legal Cart,Storage,West,725.84,210.4936,0.0,4,2017,12,2017-12
CA-2015-155334,2015-07-30,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Accessories,West,209.93,92.3692,0.0,7,2015,7,2015-07
CA-2015-155334,2015-07-30,Regeneration Desk Collection,Furnishings,West,5.28,2.3232,0.0,3,2015,7,2015-07
CA-2015-155334,2015-07-30,Presstex Flexible Ring Binders,Binders,West,10.92,4.095,0.2,3,2015,7,2015-07
CA-2017-118136,2017-09-16,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Paper,West,8.82,4.0572,0.0,2,2017,9,2017-09
CA-2017-118136,2017-09-16,Newell 330,Art,West,5.98,1.5548,0.0,1,2017,9,2017-09
CA-2017-132976,2017-10-13,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Paper,East,11.648,4.0768,0.2,2,2017,10,2017-10
CA-2017-132976,2017-10-13,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper,East,18.176,5.9072,0.2,4,2017,10,2017-10
CA-2017-132976,2017-10-13,Eldon Simplefile Box Office,Storage,East,59.712,5.9712,0.2,6,2017,10,2017-10
CA-2017-132976,2017-10-13,Avery 489,Labels,East,24.84,8.694,0.2,3,2017,10,2017-10
US-2015-161991,2015-09-26,Round Ring Binders,Binders,Central,2.08,-3.432,0.8,5,2015,9,2015-09
US-2015-161991,2015-09-26,Bose SoundLink Bluetooth Speaker,Phones,Central,1114.4,376.11,0.2,7,2015,9,2015-09
CA-2015-130890,2015-11-02,"Bevis Round Bullnose 29"" High Table Top",Tables,West,1038.84,51.942,0.2,5,2015,11,2015-11
CA-2015-130883,2015-09-26,Easy-staple paper,Paper,West,141.76,47.844,0.2,5,2015,9,2015-09
CA-2015-130883,2015-09-26,Microsoft Arc Touch Mouse,Accessories,West,239.8,47.96,0.2,5,2015,9,2015-09
CA-2015-130883,2015-09-26,Xerox 216,Paper,West,31.104,10.8864,0.2,6,2015,9,2015-09
CA-2016-112697,2016-12-18,GBC VeloBinder Electric Binding Machine,Binders,South,254.058,-169.372,0.7,7,2016,12,2016-12
CA-2016-112697,2016-12-18,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Appliances,South,194.528,24.316,0.2,2,2016,12,2016-12
CA-2016-112697,2016-12-18,Premier Automatic Letter Opener,Supplies,South,961.48,-204.3145,0.2,5,2016,12,2016-12
CA-2016-110772,2016-11-20,Advantus SlideClip Paper Clips,Fasteners,East,19.096,6.6836,0.2,7,2016,11,2016-11
CA-2016-110772,2016-11-20,Avery 512,Labels,East,18.496,6.2424,0.2,8,2016,11,2016-11
CA-2016-110772,2016-11-20,Logitech Wireless Gaming Headset G930,Accessories,East,255.984,54.3966,0.2,2,2016,11,2016-11
CA-2016-110772,2016-11-20,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Bookcases,East,86.97,-48.7032,0.5,3,2016,11,2016-11
CA-2014-111451,2014-12-26,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furnishings,West,300.416,78.8592,0.2,8,2014,12,2014-12
CA-2014-111451,2014-12-26,Global Deluxe Office Fabric Chairs,Chairs,West,230.352,20.1558,0.2,3,2014,12,2014-12
CA-2014-111451,2014-12-26,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furnishings,West,218.352,-24.5646,0.2,3,2014,12,2014-12
CA-2014-111451,2014-12-26,Ibico Laser Imprintable Binding System Covers,Binders,West,78.6,-62.88,0.7,5,2014,12,2014-12
CA-2014-111451,2014-12-26,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Fasteners,West,27.552,9.2988,0.2,3,2014,12,2014-12
CA-2016-142545,2016-10-28,Xerox 223,Paper,East,32.4,15.552,0.0,5,2016,10,2016-10
CA-2016-142545,2016-10-28,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Storage,East,1082.48,10.8248,0.0,8,2016,10,2016-10
CA-2016-142545,2016-10-28,Xerox 1939,Paper,East,56.91,27.3168,0.0,3,2016,10,2016-10
CA-2016-142545,2016-10-28,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furnishings,East,77.6,38.024,0.0,4,2016,10,2016-10
CA-2016-142545,2016-10-28,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders,East,14.28,6.5688,0.0,1,2016,10,2016-10
US-2017-152380,2017-11-19,BPI Conference Tables,Tables,Central,219.075,-131.445,0.5,3,2017,11,2017-11
CA-2015-144253,2015-05-04,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furnishings,East,26.8,12.864,0.0,2,2015,5,2015-05
CA-2014-130960,2014-12-30,Newell 350,Art,Central,9.84,2.8536,0.0,3,2014,12,2014-12
CA-2014-111003,2014-06-01,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Binders,East,45.48,20.9208,0.0,3,2014,6,2014-06
CA-2014-111003,2014-06-01,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Art,East,289.2,83.868,0.0,6,2014,6,2014-06
CA-2017-126774,2017-04-15,Faber Castell Col-Erase Pencils,Art,South,4.89,2.0049,0.0,1,2017,4,2017-04
CA-2016-142902,2016-09-12,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,West,15.136,3.5948,0.2,4,2016,9,2016-09
CA-2016-142902,2016-09-12,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Chairs,West,466.768,52.5114,0.2,2,2016,9,2016-09
CA-2016-142902,2016-09-12,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furnishings,West,15.232,1.7136,0.2,1,2016,9,2016-09
CA-2016-142902,2016-09-12,Avery 509,Labels,West,6.264,2.0358,0.2,3,2016,9,2016-09
CA-2014-120887,2014-09-27,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furnishings,East,87.54,37.6422,0.0,3,2014,9,2014-09
CA-2014-167850,2014-08-09,AT&T 1070 Corded Phone,Phones,South,178.384,22.298,0.2,2,2014,8,2014-08
CA-2014-167850,2014-08-09,Xerox 21,Paper,South,15.552,5.4432,0.2,3,2014,8,2014-08
CA-2014-164259,2014-12-28,"Boston School Pro Electric Pencil Sharpener, 1670",Art,East,99.136,8.6744,0.2,4,2014,12,2014-12
CA-2014-164973,2014-11-04,DMI Arturo Collection Mission-style Design Wood Chair,Chairs,East,135.882,24.1568,0.1,1,2014,11,2014-11
CA-2014-164973,2014-11-04,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Machines,East,3991.98,1995.99,0.0,2,2014,11,2014-11
CA-2014-164973,2014-11-04,Panasonic Kx-TS550,Phones,East,275.94,80.0226,0.0,6,2014,11,2014-11
CA-2014-164973,2014-11-04,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Accessories,East,360.0,129.6,0.0,4,2014,11,2014-11
CA-2014-164973,2014-11-04,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage,East,43.57,13.071,0.0,1,2014,11,2014-11
CA-2014-156601,2014-09-19,OIC Binder Clips,Fasteners,West,7.16,3.58,0.0,2,2014,9,2014-09
CA-2016-162138,2016-04-23,Ibico Laser Imprintable Binding System Covers,Binders,West,251.52,81.744,0.2,6,2016,4,2016-04
CA-2016-162138,2016-04-23,Logitech Wireless Headset h800,Accessories,West,99.99,34.9965,0.0,1,2016,4,2016-04
CA-2017-153339,2017-11-03,Telescoping Adjustable Floor Lamp,Furnishings,South,15.992,0.9995,0.2,1,2017,11,2017-11
US-2016-141544,2016-08-30,Aastra 57i VoIP phone,Phones,East,290.898,-67.8762,0.4,3,2016,8,2016-08
US-2016-141544,2016-08-30,"File Shuttle II and Handi-File, Black",Storage,East,54.224,3.389,0.2,2,2016,8,2016-08
US-2016-141544,2016-08-30,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Chairs,East,786.744,-258.5016,0.3,4,2016,8,2016-08
US-2016-141544,2016-08-30,Round Specialty Laser Printer Labels,Labels,East,100.24,33.831,0.2,10,2016,8,2016-08
US-2016-141544,2016-08-30,GBC Premium Transparent Covers with Diagonal Lined Pattern,Binders,East,37.764,-27.6936,0.7,6,2016,8,2016-08
US-2016-150147,2016-04-25,AT&T 841000 Phone,Phones,East,82.8,-20.7,0.4,2,2016,4,2016-04
US-2016-150147,2016-04-25,Ibico Recycled Grain-Textured Covers,Binders,East,20.724,-13.816,0.7,2,2016,4,2016-04
US-2016-150147,2016-04-25,Wilson Jones Custom Binder Spines & Labels,Binders,East,4.896,-3.4272,0.7,3,2016,4,2016-04
CA-2015-137946,2015-09-01,Storex Dura Pro Binders,Binders,West,4.752,1.6038,0.2,1,2015,9,2015-09
CA-2015-137946,2015-09-01,Hewlett Packard LaserJet 3310 Copier,Copiers,West,959.984,335.9944,0.2,2,2015,9,2015-09
CA-2015-137946,2015-09-01,Avery Non-Stick Binders,Binders,West,14.368,4.49,0.2,4,2015,9,2015-09
CA-2014-129924,2014-07-12,Tuff Stuff Recycled Round Ring Binders,Binders,West,7.712,2.7956,0.2,2,2014,7,2014-07
CA-2014-129924,2014-07-12,Hon 5100 Series Wood Tables,Tables,West,698.352,-17.4588,0.2,3,2014,7,2014-07
CA-2015-128167,2015-06-22,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Fasteners,West,4.96,2.3312,0.0,4,2015,6,2015-06
CA-2014-122336,2014-04-13,Newell 314,Art,East,17.856,1.116,0.2,4,2014,4,2014-04
CA-2014-122336,2014-04-13,Fellowes PB200 Plastic Comb Binding Machine,Binders,East,509.97,-407.976,0.7,10,2014,4,2014-04
CA-2014-122336,2014-04-13,Staples,Fasteners,East,30.992,10.0724,0.2,13,2014,4,2014-04
CA-2014-122336,2014-04-13,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Phones,East,71.928,8.3916,0.4,12,2014,4,2014-04
US-2015-120712,2015-12-20,Fellowes Super Stor/Drawer,Storage,Central,88.8,-2.22,0.2,4,2015,12,2015-12
CA-2017-169901,2017-06-15,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Phones,West,47.976,4.7976,0.2,3,2017,6,2017-06
CA-2017-134306,2017-07-08,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Art,East,7.56,3.0996,0.0,3,2017,7,2017-07
CA-2017-134306,2017-07-08,Easy-staple paper,Paper,East,24.56,11.5432,0.0,2,2017,7,2017-07
CA-2017-134306,2017-07-08,"BIC Brite Liner Highlighters, Chisel Tip",Art,East,12.96,4.1472,0.0,2,2017,7,2017-07
CA-2016-129714,2016-09-01,Sabrent 4-Port USB 2.0 Hub,Accessories,East,6.79,2.3086,0.0,1,2016,9,2016-09
CA-2016-129714,2016-09-01,Xerox 1881,Paper,East,24.56,11.5432,0.0,2,2016,9,2016-09
CA-2016-129714,2016-09-01,Acco Hanging Data Binders,Binders,East,3.048,1.0668,0.2,1,2016,9,2016-09
CA-2016-129714,2016-09-01,Xerox 1881,Paper,East,49.12,23.0864,0.0,4,2016,9,2016-09
CA-2016-129714,2016-09-01,GBC DocuBind P400 Electric Binding System,Binders,East,4355.168,1415.4296,0.2,4,2016,9,2016-09
CA-2016-138520,2016-04-08,Sauder Barrister Bookcases,Bookcases,East,388.704,-4.8588,0.2,6,2016,4,2016-04
CA-2016-138520,2016-04-08,"#10 Gummed Flap White Envelopes, 100/Box",Envelopes,East,8.26,3.7996,0.0,2,2016,4,2016-04
CA-2016-138520,2016-04-08,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Art,East,17.04,6.9864,0.0,4,2016,4,2016-04
CA-2016-138520,2016-04-08,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Paper,East,34.4,15.824,0.0,5,2016,4,2016-04
CA-2016-130001,2016-04-23,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,South,36.24,11.325,0.2,5,2016,4,2016-04
CA-2017-155698,2017-03-08,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Appliances,South,647.84,168.4384,0.0,8,2017,3,2017-03
CA-2017-155698,2017-03-08,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels,South,20.7,9.936,0.0,2,2017,3,2017-03
CA-2017-144904,2017-09-25,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels,East,20.7,9.936,0.0,2,2017,9,2017-09
CA-2017-144904,2017-09-25,Global Ergonomic Managers Chair,Chairs,East,488.646,86.8704,0.1,3,2017,9,2017-09
CA-2017-144904,2017-09-25,Newell 333,Art,East,5.56,1.4456,0.0,2,2017,9,2017-09
CA-2017-144904,2017-09-25,Eldon Wave Desk Accessories,Furnishings,East,47.12,20.7328,0.0,8,2017,9,2017-09
CA-2014-123344,2014-09-24,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Storage,West,211.96,8.4784,0.0,4,2014,9,2014-09
CA-2016-155516,2016-10-21,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Binders,East,23.2,10.44,0.0,4,2016,10,2016-10
CA-2016-155516,2016-10-21,Staple remover,Supplies,East,7.36,0.1472,0.0,2,2016,10,2016-10
CA-2016-155516,2016-10-21,Pizazz Global Quick File,Storage,East,104.79,29.3412,0.0,7,2016,10,2016-10
CA-2016-155516,2016-10-21,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,East,1043.92,271.4192,0.0,4,2016,10,2016-10
CA-2017-104745,2017-05-29,Xerox 1930,Paper,Central,25.92,9.396,0.2,5,2017,5,2017-05
CA-2017-104745,2017-05-29,File Shuttle I and Handi-File,Storage,Central,53.424,4.6746,0.2,3,2017,5,2017-05
US-2014-119137,2014-07-23,Wilson Jones Custom Binder Spines & Labels,Binders,West,8.16,-5.712,0.7,5,2014,7,2014-07
US-2014-119137,2014-07-23,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Accessories,West,1023.936,179.1888,0.2,8,2014,7,2014-07
US-2014-119137,2014-07-23,Newell 324,Art,West,9.24,0.924,0.2,1,2014,7,2014-07
US-2014-119137,2014-07-23,Microsoft Natural Keyboard Elite,Accessories,West,479.04,-29.94,0.2,10,2014,7,2014-07
US-2016-134656,2016-09-28,Xerox 1960,Paper,Central,99.136,30.98,0.2,4,2016,9,2016-09
US-2017-134481,2017-08-27,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Tables,East,1488.424,-297.6848,0.3,7,2017,8,2017-08
CA-2015-130792,2015-04-28,Holmes Odor Grabber,Appliances,Central,8.652,-20.3322,0.8,3,2015,4,2015-04
CA-2015-130792,2015-04-28,Akro-Mils 12-Gallon Tote,Storage,Central,23.832,2.6811,0.2,3,2015,4,2015-04
CA-2015-130792,2015-04-28,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Binders,Central,12.176,-18.8728,0.8,4,2015,4,2015-04
CA-2016-134775,2016-10-28,Southworth Structures Collection,Paper,West,50.96,25.48,0.0,7,2016,10,2016-10
CA-2016-134775,2016-10-28,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Binders,West,49.536,17.3376,0.2,3,2016,10,2016-10
